,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,uid,api,postId,is_relevant_c3,is_relevant_c2,is_relevant_c1,sentiment_label,sentence,association,resolutions,lexicons,finals,isAlgoRelevant
301,301,301,301,9627170=>9667802=>a=>JAVA11,com.sun.jersey,comment_4_12430713,,,1,p,This approach is NOT the standard one.,,,standard,1,1
302,302,302,302,9627170=>9667802=>a=>JAVA11,com.sun.jersey,comment_4_12430713,,,1,p,To produce & consume standard JSON into Jersey one have to use Jackson!,"jackson=>com.fasterxml.jackson.core,jersey=>com.sun.jersey","jackson=>com.fasterxml.jackson.core,jersey=>com.sun.jersey",standard,1,1
303,303,303,303,9627170=>9667802=>a=>JAVA11,com.sun.jersey,comment_4_12430713,,,1,p,"This is easy, quick, and was designed as this by the Jersey team.",jersey=>com.sun.jersey,jersey=>com.sun.jersey,easy,1,1
304,304,304,304,9627170=>9667802=>a=>JAVA11,com.sun.jersey,comment_5_12431100,,,0,o,@yvesamsellem - (-1?),,,,0,0
305,305,305,305,9627170=>9667802=>a=>JAVA11,com.sun.jersey,comment_5_12431100,,,1,p,This approach uses the standard 'MessageBodyReader/Writer interfaces to interact with the Jersey client API and clearly demonstrates that you do NOT need to use Jackson to produce & consume standard JSON into Jersey.,"jackson=>com.fasterxml.jackson.core,jersey=>com.sun.jersey","jackson=>com.fasterxml.jackson.core,jersey=>com.sun.jersey",standard,1,1
306,306,306,306,9627170=>9667802=>a=>JAVA11,com.sun.jersey,comment_5_12431100,,,0,o,"An earlier version of MOXy is already in GlassFish ( URL_http://blog.bdoughan.com/2012/02/glassfish-312-is-full-of - moxy.html), and a version containing the JSON binding will be included in a future GlassFish release.",,glassfish=>org.glassfish.main.core,,0,0
307,307,307,307,9627170=>9667802=>a=>JAVA11,com.sun.jersey,comment_5_12431100,,,0,p,The stack trace clearly indicated that a JAXB implementation was being used with the JSON and MOXy supports more JAXB annotations than Jackson does.,"jackson=>com.fasterxml.jackson.core,jaxb=>javax.xml","jackson=>com.fasterxml.jackson.core,jaxb=>javax.xml",,1,1
308,308,308,308,9627170=>9667802=>a=>JAVA11,com.sun.jersey,comment_6_12431581,,,1,p,"@BlaiseDoughan Yes, is uses a standard approach to (un)marshall representations but IT IS NOT the standard approach to (un)marshall JSON in Jersey: Jackson is.","jackson=>com.fasterxml.jackson.core,jersey=>com.sun.jersey","jackson=>com.fasterxml.jackson.core,jersey=>com.sun.jersey",standard,1,1
309,309,309,309,9627170=>9667802=>a=>JAVA11,com.sun.jersey,comment_7_12431633,,,0,o,"@yvesamsellem by ""standard,"" you mean _de facto_ standard, right?",,,,0,0
310,310,310,310,9627170=>9667802=>a=>JAVA11,com.sun.jersey,comment_7_12431633,,,0,o,:).,,,,0,0
311,311,311,311,9627170=>9667802=>a=>JAVA11,com.sun.jersey,comment_8_12441434,,,0,o,"@M LL yes, I mean built in; designed this way by the Jersey developers.",,jersey=>com.sun.jersey,,0,0
312,312,312,312,9627170=>9667802=>a=>JAVA11,com.sun.jersey,comment_9_14949339,,,0,o,"@yvesamsellem - FYI, Tweet from Jersey regarding MOXy: URL_https://twitter.com/gf_jersey/status/218036096758579202 .",,jersey=>com.sun.jersey,,0,0
313,313,313,313,9627170=>9667802=>a=>JAVA12,com.sun.jersey,comment_1_12279814,,,0,o,"Thanks, I'll give this a shot.",,,,0,0
314,314,314,314,9627170=>9667802=>a=>JAVA12,com.sun.jersey,comment_1_12279814,,,0,o,I'm curious to know _why_ this doesn't work out-of-the-box do you know?,,,,0,0
315,315,315,315,9627170=>9667802=>a=>JAVA12,com.sun.jersey,comment_1_12279814,,,0,o,"Also, I knew it was only a matter of time 'til you posted an answer :).",,,,0,0
316,316,316,316,9627170=>9667802=>a=>JAVA12,com.sun.jersey,comment_2_12287668,,,0,o,@MLL - I have updated my answer.,,,,0,0
317,317,317,317,9627170=>9667802=>a=>JAVA12,com.sun.jersey,comment_2_12287668,,,1,n,I believe it is not working out of the box because your then items in your collection do not have badge as a root element.,,,working,1,1
318,318,318,318,9627170=>9667802=>a=>JAVA12,com.sun.jersey,comment_3_12288217,,,1,p,"Oh, interesting.",,,interesting,CONFLICT,1
319,319,319,319,9627170=>9667802=>a=>JAVA12,com.sun.jersey,comment_3_12288217,,,0,o,"Taking another look at the difference between the JSON I can unmarshall, and the JSON I can't, I see what you mean.",,,,0,0
320,320,320,320,9627170=>9667802=>a=>JAVA12,com.sun.jersey,comment_4_12430713,,,1,p,This approach is NOT the standard one.,,,standard,1,1
321,321,321,321,9627170=>9667802=>a=>JAVA12,com.sun.jersey,comment_4_12430713,,,1,p,To produce & consume standard JSON into Jersey one have to use Jackson!,"jackson=>com.fasterxml.jackson.core,jersey=>com.sun.jersey","jackson=>com.fasterxml.jackson.core,jersey=>com.sun.jersey",standard,CONFLICT,1
322,322,322,322,9627170=>9667802=>a=>JAVA12,com.sun.jersey,comment_4_12430713,,,1,p,"This is easy, quick, and was designed as this by the Jersey team.",jersey=>com.sun.jersey,jersey=>com.sun.jersey,easy,1,1
323,323,323,323,9627170=>9667802=>a=>JAVA12,com.sun.jersey,comment_5_12431100,,,0,o,@yvesamsellem - (-1?),,,,0,0
324,324,324,324,9627170=>9667802=>a=>JAVA12,com.sun.jersey,comment_5_12431100,,,1,p,This approach uses the standard 'MessageBodyReader/Writer interfaces to interact with the Jersey client API and clearly demonstrates that you do NOT need to use Jackson to produce & consume standard JSON into Jersey.,"jackson=>com.fasterxml.jackson.core,jersey=>com.sun.jersey","jackson=>com.fasterxml.jackson.core,jersey=>com.sun.jersey",standard,1,1
325,325,325,325,9627170=>9667802=>a=>JAVA12,com.sun.jersey,comment_5_12431100,,,0,o,"An earlier version of MOXy is already in GlassFish ( URL_http://blog.bdoughan.com/2012/02/glassfish-312-is-full-of - moxy.html), and a version containing the JSON binding will be included in a future GlassFish release.",,glassfish=>org.glassfish.main.core,,0,0
326,326,326,326,9627170=>9667802=>a=>JAVA12,com.sun.jersey,comment_5_12431100,,,0,p,The stack trace clearly indicated that a JAXB implementation was being used with the JSON and MOXy supports more JAXB annotations than Jackson does.,"jackson=>com.fasterxml.jackson.core,jaxb=>javax.xml","jackson=>com.fasterxml.jackson.core,jaxb=>javax.xml",,1,1
327,327,327,327,9627170=>9667802=>a=>JAVA12,com.sun.jersey,comment_6_12431581,,,1,p,"@BlaiseDoughan Yes, is uses a standard approach to (un)marshall representations but IT IS NOT the standard approach to (un)marshall JSON in Jersey: Jackson is.","jackson=>com.fasterxml.jackson.core,jersey=>com.sun.jersey","jackson=>com.fasterxml.jackson.core,jersey=>com.sun.jersey",standard,1,1
328,328,328,328,9627170=>9667802=>a=>JAVA12,com.sun.jersey,comment_7_12431633,,,0,o,"@yvesamsellem by ""standard,"" you mean _de facto_ standard, right?",,,,0,0
329,329,329,329,9627170=>9667802=>a=>JAVA12,com.sun.jersey,comment_7_12431633,,,0,o,:).,,,,0,0
330,330,330,330,9627170=>9667802=>a=>JAVA12,com.sun.jersey,comment_8_12441434,,,0,o,"@M LL yes, I mean built in; designed this way by the Jersey developers.",,jersey=>com.sun.jersey,,0,0
331,331,331,331,9627170=>9667802=>a=>JAVA12,com.sun.jersey,comment_9_14949339,,,0,o,"@yvesamsellem - FYI, Tweet from Jersey regarding MOXy: URL_https://twitter.com/gf_jersey/status/218036096758579202 .",,jersey=>com.sun.jersey,,0,0
332,332,332,332,6553051=>6553482=>a=>JAVA3,com.fasterxml.jackson,comment_1_7770816,,,1,p,"This is same as described in URL_http://wiki.fasterxml.com/JacksonHowToCustomDeserializers , which I have already followed!.","jackson=>com.fasterxml.jackson.core,url_http://wiki.fasterxml.com/jacksonhowtocustomdeserializers=>com.fasterxml.jackson","jackson=>com.fasterxml.jackson.core,url_http://wiki.fasterxml.com/jacksonhowtocustomdeserializers=>com.fasterxml.jackson",,1,1
333,333,333,333,6553051=>6553482=>a=>JAVA3,com.fasterxml.jackson,comment_2_7770880,,,0,o,Ah.,,,,0,0
334,334,334,334,6553051=>6553482=>a=>JAVA3,com.fasterxml.jackson,comment_2_7770880,,,1,p,"I read the original question too fast, maybe.","jackson=>com.fasterxml.jackson.core,url_http://wiki.fasterxml.com/jacksonhowtocustomdeserializers=>com.fasterxml.jackson",,fast,CONFLICT,1
335,335,335,335,6553051=>6553482=>a=>JAVA3,com.fasterxml.jackson,comment_2_7770880,,,0,o,Taking another look...,,,,0,0
336,336,336,336,6553051=>6553482=>a=>JAVA3,com.fasterxml.jackson,comment_3_7771174,,,0,o,What I originally posted addressed the question you asked correctly.,,,,0,0
337,337,337,337,6553051=>6553482=>a=>JAVA3,com.fasterxml.jackson,comment_3_7771174,,,0,o,I'll update this post with a full demo application.,,,,0,0
338,338,338,338,19568867=>19600499=>a=>JAVA6,com.fasterxml.jackson,comment_1_29208923,,,1,p,Great!,jackson=>com.fasterxml.jackson.core,,great,1,1
339,339,339,339,19568867=>19600499=>a=>JAVA6,com.fasterxml.jackson,comment_1_29208923,,,1,p,thank you a lot for the answer.,jackson=>com.fasterxml.jackson.core,,thank,1,1
340,340,340,340,19568867=>19600499=>a=>JAVA6,com.fasterxml.jackson,comment_1_29208923,,,1,p,"Finally we gecided to go with TransactionWrapper object and put @JsonRootName(""transaction"") on its Transaction field, but your suggestion looks very interesting!.",,,interesting,1,1
341,341,341,341,19568867=>19600499=>a=>JAVA6,com.fasterxml.jackson,comment_2_29224616,,,1,p,TransactionWrapper sounds good.,,,good,1,1
342,342,342,342,19568867=>19600499=>a=>JAVA6,com.fasterxml.jackson,comment_2_29224616,,,0,o,I thought about it also.,,,,0,0
343,343,343,343,19568867=>19600499=>a=>JAVA6,com.fasterxml.jackson,comment_2_29224616,,,1,n,Anyway you could reuse mixin feature to solve another problems in the future.,,,,1,1
344,344,344,344,4442966=>4484534=>a=>JAVA2,com.fasterxml.jackson,comment_1_5037211,,,1,p,+1 for cleaner solution.,,,clean,CONFLICT,1
345,345,345,345,4442966=>4484534=>a=>JAVA2,com.fasterxml.jackson,comment_1_5037211,,,1,o,However I needed to use SerializationConfig.Feature.INDENT_OUTPUT.,,,,0,0
346,346,346,346,4442966=>4484534=>a=>JAVA2,com.fasterxml.jackson,comment_2_5038006,,,0,o,ah.,,,,0,0
347,347,347,347,4442966=>4484534=>a=>JAVA2,com.fasterxml.jackson,comment_2_5038006,,,1,n,"my bad, will fix the typo.",,,bad,CONFLICT,1
348,348,348,348,4442966=>4484534=>a=>JAVA2,com.fasterxml.jackson,comment_3_15648555,,,1,p,wow that is nice.,,,"wow,nice",1,1
349,349,349,349,4442966=>4484534=>a=>JAVA2,com.fasterxml.jackson,comment_3_15648555,,,1,p,very helpful !.,,,helpful,1,1
350,350,350,350,4442966=>4484534=>a=>JAVA2,com.fasterxml.jackson,comment_4_21328319,,,0,o,Note if you are using Spring 3.1+ you can easily use a custom ObjectMapper by following Ryan's answer to URL_http://stackoverflow.com/questions/7672211/java - spring-jackons-date-serialization.,,spring=>org.springframework,,0,0
351,351,351,351,4356854=>4369841=>a=>JAVA4,com.fasterxml.jackson,comment_1_4758313,,,1,p,This seems quite straightforward.,"url_http://jackson.codehaus.org=>org.codehaus.jackson,jackson=>com.fasterxml.jackson.core,voldemort=>voldemort",,straightforward,1,1
352,352,352,352,4356854=>4369841=>a=>JAVA4,com.fasterxml.jackson,comment_1_4758313,,,0,o,"Just to make sure - this byte[] is a JSON string representation, not a serialized Java object, right?",,,,0,0
353,353,353,353,4356854=>4369841=>a=>JAVA4,com.fasterxml.jackson,comment_2_4758757,,,0,o,We are probably using different versions of of Jackson.,,jackson=>com.fasterxml.jackson.core,,0,0
354,354,354,354,4356854=>4369841=>a=>JAVA4,com.fasterxml.jackson,comment_2_4758757,,,0,o,"In 1.6.3 writeValueAsString returns a String, and readValue for byte[] has some extra params.",,,,0,0
355,355,355,355,4356854=>4369841=>a=>JAVA4,com.fasterxml.jackson,comment_2_4758757,,,1,p,"Anyway, I tried your approach and it works like a charm!",jackson=>com.fasterxml.jackson.core,,"works,charm",1,1
356,356,356,356,4356854=>4369841=>a=>JAVA4,com.fasterxml.jackson,comment_2_4758757,,,1,p,Thanks..,jackson=>com.fasterxml.jackson.core,,,1,1
357,357,357,357,4356854=>4369841=>a=>JAVA4,com.fasterxml.jackson,comment_3_4761323,,,1,n,"Ah, my bad -- it should be ""writeValueAsBytes()"" instead.",,,bad,0,1
358,358,358,358,4356854=>4369841=>a=>JAVA4,com.fasterxml.jackson,comment_3_4761323,,,1,p,"Glad to hear it works; this is a common use case, although I haven't used it with V myself yet.",,,"works,glad",0,1
359,359,359,359,13551994=>13559143=>a=>JAVA7,com.fasterxml.jackson,comment_1_18575524,,,1,n,"It sounds like a bug, and definitely should not break.",,,bug,0,1
360,360,360,360,5643714=>6654799=>a=>JAVA2,com.fasterxml.jackson,comment_1_7871527,,,1,p,That maybe correct.,jackson=>com.fasterxml.jackson.core,,correct,1,1
361,361,361,361,5643714=>6654799=>a=>JAVA2,com.fasterxml.jackson,comment_1_7871527,,,0,o,"I'm not really sure, this thread is a few months old and I've shifted projects so I can't test it on that code base, but I'll play around when I have time.",,,,0,0
362,362,362,362,5643714=>6654799=>a=>JAVA2,com.fasterxml.jackson,comment_1_7871527,,,0,o,:-).,,,,0,0
363,363,363,363,5643714=>6654799=>a=>JAVA2,com.fasterxml.jackson,comment_2_7872007,,,0,p,Spring and Jersey add funny things to JSON handling.,"spring=>org.springframework,jersey=>com.sun.jersey","spring=>org.springframework,jersey=>com.sun.jersey",funny,0,1
364,364,364,364,5643714=>6654799=>a=>JAVA2,com.fasterxml.jackson,comment_2_7872007,,,1,o,There are a few things that require special configurations in order to get default Jackson behavior.,,jackson=>com.fasterxml.jackson.core,,0,0
365,365,365,365,5643714=>6654799=>a=>JAVA2,com.fasterxml.jackson,comment_2_7872007,,,1,p,"If you do ever happen to figure out what's going on, do please post an update.","spring=>org.springframework,jersey=>com.sun.jersey",,,1,1
366,366,366,366,5643714=>6654799=>a=>JAVA2,com.fasterxml.jackson,comment_2_7872007,,,0,o,I'm sure I'm not the only curious one.,,,,0,0
367,367,367,367,4486787=>7546047=>a=>JAVA7,com.fasterxml.jackson,comment_1_9784703,,,0,o,"Ariel, is there any way to declare this external to the class?",,,,0,0
368,368,368,368,4486787=>7546047=>a=>JAVA7,com.fasterxml.jackson,comment_2_9965184,,,0,o,"I haven't done it but I believe that you can get somewhere in the annotations processing code and add the behavior programatically, although I can't think why you would like to do it.",,,,0,0
369,369,369,369,4486787=>7546047=>a=>JAVA7,com.fasterxml.jackson,comment_2_9965184,,,0,o,Can you give me an example?,,,,0,0
370,370,370,370,4486787=>7546047=>a=>JAVA7,com.fasterxml.jackson,comment_3_9969007,,,0,o,I'm serializing classes that I do not own (cannot modify).,,,,0,0
371,371,371,371,4486787=>7546047=>a=>JAVA7,com.fasterxml.jackson,comment_3_9969007,,,1,p,"In one view, I'd like to serialize with a certain set of fields.",,,,1,1
372,372,372,372,4486787=>7546047=>a=>JAVA7,com.fasterxml.jackson,comment_3_9969007,,,0,o,"In another view, I want a different set of fields serialized (or perhaps rename the properties in the JSON).",,,,0,0
373,373,373,373,4486787=>7546047=>a=>JAVA7,com.fasterxml.jackson,comment_4_10673569,,,1,p,thanks !,,,,1,1
374,374,374,374,4486787=>7546047=>a=>JAVA7,com.fasterxml.jackson,comment_4_10673569,,,1,p,great answer !.,,,great,1,1
375,375,375,375,4486787=>7546047=>a=>JAVA7,com.fasterxml.jackson,comment_5_22910044,,,1,o,Why this answer is not accepted yet?,,,,0,0
376,376,376,376,4486787=>7546047=>a=>JAVA7,com.fasterxml.jackson,comment_6_23285529,,,1,p,youse rockses!,,,,1,1
377,377,377,377,4486787=>7546047=>a=>JAVA7,com.fasterxml.jackson,comment_6_23285529,,,1,p,thank you :).,,,thank,1,1
378,378,378,378,4486787=>7546047=>a=>JAVA7,com.fasterxml.jackson,comment_7_23285538,,,1,p,"i must add that you do need the (ignoreUnknown 
true) when annotating your class otherwise it won't work.",,,,1,1
379,379,379,379,19389696=>19391576=>a=>JAVA10,com.fasterxml.jackson,comment_1_28762726,,,1,p,"Tom, thank you for the information.","url_https://github.com/fasterxml/jackson=>com.fasterxml.jackson,jackson=>com.fasterxml.jackson.core,url_https://github.com/fasterxml/jackson-=>com.fasterxml.jackson,junit=>junit",,thank,0,1
380,380,380,380,19389696=>19391576=>a=>JAVA10,com.fasterxml.jackson,comment_1_28762726,,,0,o,"I added in the code you suggested, but when I run the program I only see the keyvalues in the JSON.",,,,0,0
381,381,381,381,19389696=>19391576=>a=>JAVA10,com.fasterxml.jackson,comment_1_28762726,,,0,o,For some reason I don't see the nested visibility fields.,,,,0,0
382,382,382,382,19389696=>19391576=>a=>JAVA10,com.fasterxml.jackson,comment_1_28762726,,,0,o,"I'll attach my SensorGenerator.java class, perhaps I'm missing something :-).",,,,0,0
383,383,383,383,19389696=>19391576=>a=>JAVA10,com.fasterxml.jackson,comment_2_28766804,,,0,o,here it is as a JUnit test.,,junit=>junit,,0,0
384,384,384,384,19389696=>19391576=>a=>JAVA10,com.fasterxml.jackson,comment_2_28766804,,,1,p,This test works for me.,,,works,0,1
385,385,385,385,19389696=>19391576=>a=>JAVA10,com.fasterxml.jackson,comment_2_28766804,,,0,o,What version Jackson are you using?,,jackson=>com.fasterxml.jackson.core,,0,0
386,386,386,386,19389696=>19391576=>a=>JAVA10,com.fasterxml.jackson,comment_2_28766804,,,0,o,URL_https://gist.github.com/TomDemeranville/7009250 .,,,,0,0
387,387,387,387,19389696=>19391576=>a=>JAVA10,com.fasterxml.jackson,comment_3_28767504,,,0,o,I'm using camel-jackson 2.12.1.,,"jackson=>com.fasterxml.jackson.core,camel=>camel",,0,0
388,388,388,388,19389696=>19391576=>a=>JAVA10,com.fasterxml.jackson,comment_3_28767504,,,0,o,I have the following dependency in my pom.xml: org.apache.camel camel-jackson ${camel} where I define ${camel} above as 2.12.1.,,"jackson=>com.fasterxml.jackson.core,camel=>camel,org.apache.camel=>org.apache.camel",,0,0
389,389,389,389,19389696=>19391576=>a=>JAVA10,com.fasterxml.jackson,comment_4_28767832,,,0,o,I just noticed that I'm using different libraries that you are for JsonAnyGetter and JsonProperty.,,,,0,0
390,390,390,390,19389696=>19391576=>a=>JAVA10,com.fasterxml.jackson,comment_4_28767832,,,0,o,You are using: import com.fasterxml.jackson.annotation.JsonAnyGetter;import com.fasterxml.jackson.annotation.JsonProperty; and I'm using import org.codehaus.jackson.annotate.JsonAnyGetter;import org.codehaus.jackson.annotate.JsonProperty; Did you specify the com.fasterxml library in your pom.xml?,,"jackson=>com.fasterxml.jackson.core,com.fasterxml=>com.fasterxml",,0,0
391,391,391,391,19389696=>19391576=>a=>JAVA10,com.fasterxml.jackson,comment_5_28768104,,,0,o,You are using an old version.,,,,0,0
392,392,392,392,19389696=>19391576=>a=>JAVA10,com.fasterxml.jackson,comment_5_28768104,,,0,o,The new version uses the fasterxml namespace.,,,,0,0
393,393,393,393,19389696=>19391576=>a=>JAVA10,com.fasterxml.jackson,comment_5_28768104,,,0,o,I'm using Jackson 2.2.3 I think.,,jackson=>com.fasterxml.jackson.core,,0,0
394,394,394,394,19389696=>19391576=>a=>JAVA10,com.fasterxml.jackson,comment_5_28768104,,,0,o,You may have both versions on your classpath.,,,,0,0
395,395,395,395,19389696=>19391576=>a=>JAVA10,com.fasterxml.jackson,comment_6_28768170,,,0,o,Are you specifying that newer version in your pom.xml or your applicationContext.xml?,,,,0,0
396,396,396,396,19389696=>19391576=>a=>JAVA10,com.fasterxml.jackson,comment_6_28768170,,,0,o,I looked in both and I don't seem to specify a version for the Jackson library.,,jackson=>com.fasterxml.jackson.core,,0,0
397,397,397,397,19389696=>19391576=>a=>JAVA10,com.fasterxml.jackson,comment_6_28768170,,,0,o,I guess that's why its using an older version.,,,,0,0
398,398,398,398,19389696=>19391576=>a=>JAVA10,com.fasterxml.jackson,comment_7_28768284,,,0,o,Here's all I've currently specified in my applicationContext.xml for marshalling to JSON: .,,,,0,0
399,399,399,399,19389696=>19391576=>a=>JAVA10,com.fasterxml.jackson,comment_8_28768770,,,0,o,Can you post your pom.xml and Camel applicationContext.xml files with your JUnit test?,,"camel=>camel,junit=>junit",,0,0
400,400,400,400,19389696=>19391576=>a=>JAVA10,com.fasterxml.jackson,comment_8_28768770,,,0,o,I want to see if I can figure out what to add to call the newer Jackson library.,,jackson=>com.fasterxml.jackson.core,,0,0
401,401,401,401,19389696=>19391576=>a=>JAVA10,com.fasterxml.jackson,comment_8_28768770,,,1,p,Thanks.,"camel=>camel,junit=>junit",,,0,1
402,402,402,402,19389696=>19391576=>a=>JAVA10,com.fasterxml.jackson,comment_9_28768891,,,0,o,"Btw, I looked under my .classpath under my Eclipse project and found out that yes, I am specifying multiple versions of the Jackson library, i.e.",,jackson=>com.fasterxml.jackson.core,,0,0
403,403,403,403,19389696=>19391576=>a=>JAVA10,com.fasterxml.jackson,comment_9_28768891,,,0,o,: .,,,,0,0
404,404,404,404,19389696=>19391576=>a=>JAVA10,com.fasterxml.jackson,comment_10_28768964,,,0,o,And then further down in my .classpath I have: with a bunch of attributes set.,,,,0,0
405,405,405,405,19389696=>19391576=>a=>JAVA10,com.fasterxml.jackson,comment_11_28769932,,,0,o,Mine is imported as a dependency of restlet 2.2-M3.,,restlet=>restlet,,0,0
406,406,406,406,19389696=>19391576=>a=>JAVA10,com.fasterxml.jackson,comment_12_28769986,,,1,p,I'm also using com.fasterxml.jackson.dataformat jackson-dataformat-csv 2.2.3 which seems to be importing it as well.,"jackson=>com.fasterxml.jackson.core,jackson-dataformat-csv=>jackson-dataformat-csv,com.fasterxml=>com.fasterxml,com.fasterxml.jackson.dataformat=>com.fasterxml.jackson.dataformat","jackson=>com.fasterxml.jackson.core,jackson-dataformat-csv=>jackson-dataformat-csv,com.fasterxml=>com.fasterxml,com.fasterxml.jackson.dataformat=>com.fasterxml.jackson.dataformat",well,1,1
407,407,407,407,19389696=>19391576=>a=>JAVA10,com.fasterxml.jackson,comment_12_28769986,,,0,o,"Part of my jackson is 2.1, other parts 2.2.3.",,jackson=>com.fasterxml.jackson.core,,0,0
408,408,408,408,19389696=>19391576=>a=>JAVA10,com.fasterxml.jackson,comment_12_28769986,,,0,o,Doh.,,,,0,0
409,409,409,409,19389696=>19391576=>a=>JAVA10,com.fasterxml.jackson,comment_13_28771382,,,0,o,"I couldn't seem to get maven to pull down the fasterxml.jackson.library, so I downloaded the jackson-annotations-2.2.3.jar and added it to my classpath.",,jackson=>com.fasterxml.jackson.core,,0,0
410,410,410,410,19389696=>19391576=>a=>JAVA10,com.fasterxml.jackson,comment_13_28771382,,,0,o,"It now points my SensorGenerator class to the same library as yours, but I still don't get the nested visibility.",,,,0,0
411,411,411,411,19389696=>19391576=>a=>JAVA10,com.fasterxml.jackson,comment_14_28775224,,,1,p,Thanks for the info.,jackson=>com.fasterxml.jackson.core,,,0,1
412,412,412,412,19389696=>19391576=>a=>JAVA10,com.fasterxml.jackson,comment_14_28775224,,,1,n,I discovered some Jackson library conflicts in my pom.xml that I'm cleaning up.,jackson=>com.fasterxml.jackson.core,jackson=>com.fasterxml.jackson.core,"clean,conflict",1,1
413,413,413,413,19389696=>19391576=>a=>JAVA10,com.fasterxml.jackson,comment_15_28781015,,,1,p,well I hope it works for you.,jackson=>com.fasterxml.jackson.core,,"works,well",0,1
414,414,414,414,19389696=>19391576=>a=>JAVA10,com.fasterxml.jackson,comment_15_28781015,,,1,p,Please mark the answer as accepted :).,,,,1,1
415,415,415,415,10145621=>10147949=>a=>JAVA2,com.fasterxml.jackson,comment_1_13024825,,,0,o,Yes.,,,,0,0
416,416,416,416,10145621=>10147949=>a=>JAVA2,com.fasterxml.jackson,comment_1_13024825,,,0,o,I could use JsonNode.iterator() to do that..,,,,0,0
417,417,417,417,10145621=>10147949=>a=>JAVA2,com.fasterxml.jackson,comment_1_13024825,,,1,p,But I need the entire sub tree under the node(including any subtree under the child node) which is why I should use the recursive function that gbegley has suggested.,,,recursive,0,1
418,418,418,418,10145621=>10147949=>a=>JAVA2,com.fasterxml.jackson,comment_1_13024825,,,1,p,Thanks!.,,,,1,1
419,419,419,419,18895656=>18902423=>a=>JAVA7,com.fasterxml.jackson,comment_1_28265879,,,1,p,"This is a valid solution as well, but I would like to stay away from manually serializing objects.","jackson=>com.fasterxml.jackson.core,url_http://jackson.codehaus.org/1.4.0/javadoc/org/codehaus/jackson=>org.codehaus.jackson",,well,1,1
420,420,420,420,18895656=>18902423=>a=>JAVA7,com.fasterxml.jackson,comment_1_28265879,,,1,p,Thanks.,"jackson=>com.fasterxml.jackson.core,url_http://jackson.codehaus.org/1.4.0/javadoc/org/codehaus/jackson=>org.codehaus.jackson",,,1,1
421,421,421,421,12427167=>14129419=>a=>JAVA6,com.fasterxml.jackson,comment_1_19566443,,,1,p,Thanks @ProgrammerBruce for your further help.,jackson=>com.fasterxml.jackson.core,,,1,1
422,422,422,422,12427167=>14129419=>a=>JAVA6,com.fasterxml.jackson,comment_1_19566443,,,0,p,I will check this works when I get back to work later in the new year.,jackson=>com.fasterxml.jackson.core,,works,1,1
423,423,423,423,12427167=>14129419=>a=>JAVA6,com.fasterxml.jackson,comment_1_19566443,,,0,o,BTW - is there a strategy that will match ANY case?,,,,0,0
424,424,424,424,12427167=>14129419=>a=>JAVA6,com.fasterxml.jackson,comment_1_19566443,,,0,o,"If no, perhaps you could post one.",,,,0,0
425,425,425,425,12427167=>14129419=>a=>JAVA6,com.fasterxml.jackson,comment_1_19566443,,,0,o,I am trying to deal with a customer who could change their conventions at any time.,,,,0,0
426,426,426,426,12427167=>14129419=>a=>JAVA6,com.fasterxml.jackson,comment_2_19599356,,,1,n,"Last I looked (a year or so ago), name translations only go in one direction (either from Java property/field names to JSON element names, or vice versa), and so implementing case-insensitive matching wasn't as trivial as it otherwise could be.",,,trivial,1,1
427,427,427,427,11376304=>11377362=>a=>JAVA1,com.fasterxml.jackson,comment_1_17941314,,,1,p,"Hey, that's my article!",jackson=>com.fasterxml.jackson.core,,,0,1
428,428,428,428,11376304=>11377362=>a=>JAVA1,com.fasterxml.jackson,comment_1_17941314,,,1,p,Glad you found it helpful :).,jackson=>com.fasterxml.jackson.core,,"helpful,glad",1,1
429,429,429,429,11376304=>11377362=>a=>JAVA1,com.fasterxml.jackson,comment_2_31287183,,,1,p,Saved my day!,,,,0,1
430,430,430,430,11376304=>11377362=>a=>JAVA1,com.fasterxml.jackson,comment_2_31287183,,,1,p,Thanks.,,,,1,1
431,431,431,431,13871471=>13872930=>a=>JAVA10,com.fasterxml.jackson,comment_1_19108590,,,1,p,"Thanks Charlie, where would this new class, JacksonObjectMapProvider, get called?",jackson=>com.fasterxml.jackson.core,jackson=>com.fasterxml.jackson.core,,1,1
432,432,432,432,13871471=>13872930=>a=>JAVA10,com.fasterxml.jackson,comment_1_19108590,,,0,o,Do I just included it in any package and it will give me the solution?,,,,0,0
433,433,433,433,13871471=>13872930=>a=>JAVA10,com.fasterxml.jackson,comment_1_19108590,,,1,p,Thank you so much!,jackson=>com.fasterxml.jackson.core,,thank,1,1
434,434,434,434,13871471=>13872930=>a=>JAVA10,com.fasterxml.jackson,comment_1_19108590,,,1,p,I'll try it tomorrow and post the results!.,jackson=>com.fasterxml.jackson.core,,,1,1
435,435,435,435,13871471=>13872930=>a=>JAVA10,com.fasterxml.jackson,comment_2_19119284,,,0,o,"@socal_javaguy - Maybe, depending upon how you are setting up the container that your resources live in.",,,,0,0
